machine_type,session_id,scenario,timestamp,step,pressure,flow_rate,vibration,state
pump,pump-0131,healthy,2026-01-01T07:22:46+00:00,40,4.5344,92.7328,1.5832,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:47+00:00,41,4.4612,94.6022,1.4216,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:48+00:00,42,4.6135,92.6506,1.5721,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:49+00:00,43,4.702,93.7592,1.7371,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:50+00:00,44,4.8224,91.7208,1.8139,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:51+00:00,45,4.7045,93.9265,1.7164,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:52+00:00,46,4.5303,93.0993,1.4532,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:53+00:00,47,4.6244,92.3485,1.4425,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:54+00:00,48,4.5593,89.3308,1.4727,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:55+00:00,49,4.5911,86.8466,1.5615,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:56+00:00,50,4.5751,88.4549,1.4896,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:57+00:00,51,4.5542,88.3111,1.3614,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:58+00:00,52,4.4694,89.8952,1.2908,NORMAL
pump,pump-0131,healthy,2026-01-01T07:22:59+00:00,53,4.4759,87.1477,1.2384,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:00+00:00,54,4.6224,86.5671,1.2906,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:01+00:00,55,4.7721,86.7138,1.2477,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:02+00:00,56,4.75,85.5902,1.3531,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:03+00:00,57,4.5321,84.6087,1.5001,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:04+00:00,58,4.4853,83.5206,1.6143,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:05+00:00,59,4.4857,83.4599,1.6283,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:06+00:00,60,4.5169,83.1503,1.6659,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:07+00:00,61,4.5388,82.3926,1.6617,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:08+00:00,62,4.639,84.0221,1.6131,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:09+00:00,63,4.4872,83.8308,1.5731,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:10+00:00,64,4.5497,84.5382,1.491,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:11+00:00,65,4.5298,84.7574,1.7168,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:12+00:00,66,4.4565,85.8831,1.7268,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:13+00:00,67,4.618,86.6499,1.8339,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:14+00:00,68,4.6152,87.9017,1.7257,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:15+00:00,69,4.5616,89.6006,1.7198,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:16+00:00,70,4.5589,88.0479,1.8127,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:17+00:00,71,4.4156,89.6834,1.8747,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:18+00:00,72,4.4407,90.6967,1.6972,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:19+00:00,73,4.5687,92.3706,1.6242,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:20+00:00,74,4.6528,92.8926,1.811,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:21+00:00,75,4.7225,92.9132,1.7452,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:22+00:00,76,4.5866,90.4663,1.8445,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:23+00:00,77,4.6963,91.9831,1.7573,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:24+00:00,78,4.7003,87.6428,1.5897,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:25+00:00,79,4.6748,88.0875,1.3767,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:26+00:00,80,4.6809,89.2038,1.5245,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:27+00:00,81,4.6378,90.6235,1.5955,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:28+00:00,82,4.5769,89.0998,1.4952,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:29+00:00,83,4.671,86.0133,1.5736,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:30+00:00,84,4.606,89.8457,1.418,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:31+00:00,85,4.5428,89.2471,1.4939,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:32+00:00,86,4.5444,89.7243,1.4692,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:33+00:00,87,4.4526,89.6531,1.5784,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:34+00:00,88,4.4265,88.8514,1.5757,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:35+00:00,89,4.4623,86.1203,1.6241,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:36+00:00,90,4.3678,87.1056,1.6065,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:37+00:00,91,4.3197,85.8135,1.6418,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:38+00:00,92,4.4586,84.5795,1.5537,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:39+00:00,93,4.467,87.6078,1.6448,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:40+00:00,94,4.4006,86.8075,1.8342,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:41+00:00,95,4.373,88.8403,1.8653,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:42+00:00,96,4.4934,88.3461,1.7477,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:43+00:00,97,4.4908,87.4912,1.7565,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:44+00:00,98,4.396,89.4587,1.6228,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:45+00:00,99,4.224,90.3033,1.638,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:46+00:00,100,4.195,92.2199,1.7577,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:47+00:00,101,4.194,93.2458,1.7156,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:48+00:00,102,4.2993,89.4334,1.7126,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:49+00:00,103,4.3074,88.0415,1.768,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:50+00:00,104,4.4679,87.5868,1.8411,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:51+00:00,105,4.5442,88.455,1.7046,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:52+00:00,106,4.6413,90.0323,1.6556,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:53+00:00,107,4.4039,90.3505,1.6658,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:54+00:00,108,4.5255,90.3644,1.6772,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:55+00:00,109,4.6141,93.1109,1.7651,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:56+00:00,110,4.7699,92.8479,1.6537,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:57+00:00,111,4.6565,91.4792,1.601,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:58+00:00,112,4.6013,91.826,1.8104,NORMAL
pump,pump-0131,healthy,2026-01-01T07:23:59+00:00,113,4.6018,91.3046,1.8425,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:00+00:00,114,4.6471,94.4026,1.8559,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:01+00:00,115,4.5717,91.0226,1.8479,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:02+00:00,116,4.5406,90.7853,1.7259,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:03+00:00,117,4.6477,89.8785,1.5498,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:04+00:00,118,4.5898,88.3356,1.5247,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:05+00:00,119,4.6077,90.5247,1.3982,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:06+00:00,120,4.7611,91.6568,1.5062,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:07+00:00,121,4.6772,89.0768,1.4174,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:08+00:00,122,4.6715,89.3589,1.395,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:09+00:00,123,4.5286,87.354,1.5436,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:10+00:00,124,4.5434,89.6573,1.5753,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:11+00:00,125,4.5339,86.9377,1.576,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:12+00:00,126,4.6201,86.432,1.6334,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:13+00:00,127,4.4981,85.4323,1.7018,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:14+00:00,128,4.4924,83.7842,1.4939,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:15+00:00,129,4.4116,86.4133,1.4491,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:16+00:00,130,4.3995,87.2599,1.5232,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:17+00:00,131,4.302,86.7769,1.7562,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:18+00:00,132,4.2841,87.627,1.6925,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:19+00:00,133,4.304,86.3292,1.6241,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:20+00:00,134,4.403,86.4462,1.7711,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:21+00:00,135,4.3624,89.2711,1.6473,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:22+00:00,136,4.3817,89.231,1.6295,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:23+00:00,137,4.4319,90.5456,1.56,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:24+00:00,138,4.5227,91.5287,1.4727,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:25+00:00,139,4.5344,90.8505,1.6889,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:26+00:00,140,4.6102,90.9966,1.8309,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:27+00:00,141,4.539,94.3775,1.7775,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:28+00:00,142,4.5862,94.8544,1.6921,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:29+00:00,143,4.5361,94.4825,1.5201,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:30+00:00,144,4.6689,93.3976,1.6521,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:31+00:00,145,4.5545,89.42,1.4307,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:32+00:00,146,4.5513,92.8579,1.4939,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:33+00:00,147,4.453,91.2459,1.5424,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:34+00:00,148,4.4782,91.6667,1.5469,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:35+00:00,149,4.362,93.4085,1.6477,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:36+00:00,150,4.4918,94.9703,1.6802,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:37+00:00,151,4.4979,90.4724,1.6173,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:38+00:00,152,4.4893,90.0754,1.375,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:39+00:00,153,4.4866,90.2019,1.5357,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:40+00:00,154,4.3046,91.6421,1.5828,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:41+00:00,155,4.354,91.5566,1.656,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:42+00:00,156,4.4189,89.9389,1.5091,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:43+00:00,157,4.3584,87.8306,1.6669,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:44+00:00,158,4.3136,86.2365,1.7871,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:45+00:00,159,4.3782,86.7401,1.6476,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:46+00:00,160,4.3702,86.0536,1.5441,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:47+00:00,161,4.3732,84.5437,1.4736,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:48+00:00,162,4.4772,86.7356,1.5192,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:49+00:00,163,4.4105,87.2267,1.6708,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:50+00:00,164,4.2222,87.729,2.0567,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:51+00:00,165,4.3116,87.4309,2.1283,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:52+00:00,166,4.4233,87.6493,1.9951,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:53+00:00,167,4.4003,91.3252,1.9028,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:54+00:00,168,4.3552,93.0263,1.8219,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:55+00:00,169,4.3569,94.3296,1.6465,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:56+00:00,170,4.3289,92.768,1.7972,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:57+00:00,171,4.418,91.7981,1.7648,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:58+00:00,172,4.4957,92.2852,1.7781,NORMAL
pump,pump-0131,healthy,2026-01-01T07:24:59+00:00,173,4.4706,92.2692,1.7026,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:00+00:00,174,4.3914,92.5413,1.6136,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:01+00:00,175,4.4109,94.8668,1.7239,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:02+00:00,176,4.3594,93.0655,1.7828,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:03+00:00,177,4.5284,92.5859,1.9782,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:04+00:00,178,4.585,93.321,1.944,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:05+00:00,179,4.692,93.195,1.9714,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:06+00:00,180,4.7372,94.0202,1.9747,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:07+00:00,181,4.6496,93.5326,1.7844,NORMAL
pump,pump-0131,healthy,2026-01-01T07:25:08+00:00,182,4.6619,93.5137,1.7494,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:09+00:00,0,4.6028,89.6044,1.5303,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:10+00:00,1,4.4825,88.7106,1.6817,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:11+00:00,2,4.5029,89.0455,1.6227,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:12+00:00,3,4.489,91.374,1.5933,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:13+00:00,4,4.5019,91.9027,1.5208,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:14+00:00,5,4.5584,91.8605,1.5983,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:15+00:00,6,4.5694,91.782,1.6605,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:16+00:00,7,4.5009,95.2582,1.5394,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:17+00:00,8,4.4087,94.7638,1.4602,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:18+00:00,9,4.5767,91.7892,1.3587,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:19+00:00,10,4.5612,89.7043,1.248,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:20+00:00,11,4.6495,88.5753,1.4124,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:21+00:00,12,4.5893,89.1473,1.38,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:22+00:00,13,4.6348,92.135,1.4069,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:23+00:00,14,4.7074,89.7635,1.4621,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:24+00:00,15,4.6767,88.4285,1.2371,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:25+00:00,16,4.6249,88.3432,1.2265,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:26+00:00,17,4.5958,88.8255,1.3751,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:27+00:00,18,4.4549,85.6195,1.2202,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:28+00:00,19,4.4141,87.5871,1.3183,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:29+00:00,20,4.5858,84.2187,1.2745,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:30+00:00,21,4.5574,85.1972,1.3153,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:31+00:00,22,4.5845,86.0931,1.3208,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:32+00:00,23,4.5933,85.8833,1.2393,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:33+00:00,24,4.4772,87.1243,1.3433,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:34+00:00,25,4.4664,88.2044,1.4357,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:35+00:00,26,4.5434,86.3718,1.4118,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:36+00:00,27,4.1934,88.0416,1.5575,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:37+00:00,28,4.2905,86.4408,1.4802,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:38+00:00,29,4.157,86.6365,1.4524,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:39+00:00,30,4.3444,88.389,1.3411,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:40+00:00,31,4.2246,87.8113,1.4911,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:41+00:00,32,4.1502,88.1467,1.5181,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:42+00:00,33,4.321,90.555,1.6288,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:43+00:00,34,4.3266,89.6218,1.3998,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:44+00:00,35,4.3402,92.2033,1.3534,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:45+00:00,36,4.4818,91.6773,1.4625,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:46+00:00,37,4.4224,95.5108,1.2795,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:47+00:00,38,4.4547,93.679,1.4043,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:48+00:00,39,4.3456,94.2636,1.2927,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:49+00:00,40,4.5,94.1321,1.4483,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:50+00:00,41,4.47,93.4939,1.3094,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:51+00:00,42,4.4919,96.8493,1.4099,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:52+00:00,43,4.5222,96.4671,1.3404,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:53+00:00,44,4.6422,96.7013,1.388,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:54+00:00,45,4.532,93.9944,1.4723,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:55+00:00,46,4.5988,91.3772,1.3504,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:56+00:00,47,4.5474,91.5759,1.3613,NORMAL
pump,pump-0132,degrading,2026-01-01T07:25:57+00:00,48,4.5654,87.717,1.5004,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:25:58+00:00,49,4.4037,85.2199,1.3047,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:25:59+00:00,50,4.3357,84.2846,1.3519,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:00+00:00,51,4.4073,83.9383,1.3287,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:01+00:00,52,4.488,86.4878,1.3988,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:02+00:00,53,4.4558,84.6376,1.4496,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:03+00:00,54,4.3982,83.5002,1.3251,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:04+00:00,55,4.4541,85.5769,1.5358,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:05+00:00,56,4.4686,83.0465,1.5512,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:06+00:00,57,4.3652,82.33,1.4518,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:07+00:00,58,4.2923,79.581,1.4412,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:08+00:00,59,4.4304,82.2621,1.5978,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:09+00:00,60,4.4726,84.5983,1.7066,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:10+00:00,61,4.4425,83.1014,1.7697,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:11+00:00,62,4.318,82.6785,1.9272,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:12+00:00,63,4.2874,81.1435,1.8954,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:13+00:00,64,4.4042,83.1261,1.8144,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:14+00:00,65,4.2265,86.3007,1.5125,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:15+00:00,66,4.235,83.1493,1.6654,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:16+00:00,67,4.3354,83.0746,1.6347,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:17+00:00,68,4.2847,82.548,1.7638,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:18+00:00,69,4.363,81.7315,1.8432,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:19+00:00,70,4.2943,83.8834,1.931,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:20+00:00,71,4.2481,88.0201,1.8634,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:21+00:00,72,4.2352,86.5469,1.7922,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:22+00:00,73,4.1336,87.8832,1.7845,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:23+00:00,74,4.1721,86.1066,1.8543,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:24+00:00,75,4.377,87.2107,1.8985,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:25+00:00,76,4.4362,87.8035,1.6565,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:26+00:00,77,4.3864,87.248,1.5938,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:27+00:00,78,4.2457,85.7454,1.5866,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:28+00:00,79,4.3072,84.152,1.6171,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:29+00:00,80,4.2444,84.8743,1.3566,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:30+00:00,81,4.2389,85.5434,1.6032,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:31+00:00,82,4.3299,84.0196,1.5266,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:32+00:00,83,4.2888,84.0124,1.6628,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:33+00:00,84,4.3063,84.7034,1.747,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:34+00:00,85,4.282,84.2737,1.7011,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:35+00:00,86,4.3224,81.1227,1.6728,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:36+00:00,87,4.4288,82.7269,1.4732,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:37+00:00,88,4.2993,83.8689,1.5306,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:38+00:00,89,4.2539,82.4705,1.601,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:39+00:00,90,4.2834,78.8501,1.5818,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:40+00:00,91,4.1277,78.4303,1.3648,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:41+00:00,92,4.0659,80.415,1.6675,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:42+00:00,93,4.2452,84.0127,1.8657,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:43+00:00,94,4.0667,80.2774,1.923,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:44+00:00,95,4.0744,83.0212,2.0968,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:45+00:00,96,4.038,82.7162,2.005,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:46+00:00,97,3.9444,83.289,2.1341,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:47+00:00,98,3.9166,81.8773,1.9598,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:48+00:00,99,3.8044,84.5516,1.7917,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:49+00:00,100,3.8772,86.716,1.9747,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:50+00:00,101,3.8459,85.0309,2.1332,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:51+00:00,102,3.9688,83.1197,1.979,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:52+00:00,103,4.2289,85.1034,2.2378,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:53+00:00,104,4.3699,85.4516,2.0865,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:54+00:00,105,4.2231,86.9731,1.9649,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:55+00:00,106,4.1957,83.6027,1.8192,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:56+00:00,107,4.3315,85.4499,1.8241,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:57+00:00,108,4.283,82.9374,1.8937,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:58+00:00,109,4.3072,86.0726,2.1907,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:26:59+00:00,110,4.3004,82.4223,2.3023,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:00+00:00,111,4.1456,82.8542,1.9592,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:01+00:00,112,4.2663,84.141,1.9975,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:02+00:00,113,4.1403,84.2676,1.8614,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:03+00:00,114,4.2771,84.104,1.7752,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:04+00:00,115,4.3383,83.9361,1.9466,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:05+00:00,116,4.3484,84.0351,2.1679,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:06+00:00,117,4.1598,82.7541,2.0408,DEGRADATION
pump,pump-0132,degrading,2026-01-01T07:27:07+00:00,118,4.2065,82.5262,2.0447,DEGRADATION
