machine_type,session_id,scenario,timestamp,step,temperature,pressure,vibration,state
compressor,compressor-0123,failure,2026-01-01T06:49:23+00:00,121,63.4641,6.3808,3.0658,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:24+00:00,122,64.3746,6.5446,3.3213,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:25+00:00,123,64.7452,6.6578,3.7716,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:26+00:00,124,64.2211,6.9591,3.9116,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:27+00:00,125,67.2615,6.824,3.8304,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:28+00:00,126,66.473,6.8503,3.8815,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:29+00:00,127,66.8811,6.9511,3.4728,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:30+00:00,128,68.1077,7.1956,3.6358,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:31+00:00,129,68.9501,7.0458,3.5043,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:32+00:00,130,69.2059,6.7887,3.6175,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:33+00:00,131,66.7505,6.4224,3.6711,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:34+00:00,132,64.883,6.8568,3.7314,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:35+00:00,133,64.1576,6.6842,3.5474,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:36+00:00,134,63.9203,6.9036,3.3396,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:37+00:00,135,65.7138,6.693,3.6093,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:38+00:00,136,64.2022,6.4412,3.6299,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:39+00:00,137,65.5998,5.9089,3.5997,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:40+00:00,138,64.7978,5.6223,3.358,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:41+00:00,139,65.9877,5.971,2.9449,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:42+00:00,140,65.4547,5.9222,3.0595,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:43+00:00,141,64.7016,6.1589,3.4234,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:44+00:00,142,62.9464,6.4211,3.5072,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:45+00:00,143,64.2009,6.2881,3.4082,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:46+00:00,144,65.2228,6.0831,3.2091,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:47+00:00,145,67.0475,5.9742,3.4999,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:48+00:00,146,67.2248,5.9397,3.9741,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:49+00:00,147,67.9129,5.692,4.0885,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:50+00:00,148,65.8179,5.6294,3.8452,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:51+00:00,149,68.5613,5.8437,3.6817,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:52+00:00,150,65.2587,5.9454,3.8104,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:53+00:00,151,63.7585,6.1236,4.145,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:54+00:00,152,66.6558,6.3056,4.7521,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:55+00:00,153,65.057,6.1171,4.9418,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:56+00:00,154,64.09,6.3597,5.2363,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:57+00:00,155,62.745,6.3026,5.2621,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:58+00:00,156,66.25,6.1242,4.4841,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:49:59+00:00,157,65.9528,6.173,4.4453,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:00+00:00,158,68.7624,6.4674,4.5422,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:01+00:00,159,67.8651,6.0777,4.2008,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:02+00:00,160,68.0134,6.0707,4.4377,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:03+00:00,161,68.2527,6.0016,4.0863,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:04+00:00,162,70.0881,6.1401,4.0166,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:05+00:00,163,72.8546,6.3344,4.1067,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:06+00:00,164,73.416,6.3833,3.8782,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:07+00:00,165,73.9024,6.4509,3.9864,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:08+00:00,166,72.2402,6.2241,4.293,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:09+00:00,167,72.4888,6.1852,4.6634,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:10+00:00,168,70.4984,6.3352,4.6272,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:11+00:00,169,72.2149,6.0469,4.5953,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:12+00:00,170,70.5614,6.1392,4.3504,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:13+00:00,171,72.7474,6.1978,4.2984,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:14+00:00,172,70.428,6.0728,3.7215,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:15+00:00,173,68.168,5.9255,3.8278,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:16+00:00,174,67.925,5.526,3.9808,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:17+00:00,175,72.8787,5.3558,4.2876,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:18+00:00,176,74.2972,4.8465,4.0219,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:19+00:00,177,73.6212,4.6194,4.427,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:20+00:00,178,70.9888,4.6287,4.3249,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:21+00:00,179,68.099,5.1125,4.222,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:22+00:00,180,69.2744,5.1636,4.16,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:23+00:00,181,73.6614,5.2135,4.2731,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:24+00:00,182,74.0711,5.5602,4.4026,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:25+00:00,183,72.3358,5.5089,4.6504,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:26+00:00,184,73.3218,5.2815,4.7086,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:27+00:00,185,76.0225,5.9251,4.9389,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:28+00:00,186,74.3227,5.5863,5.0998,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:29+00:00,187,74.8918,5.5962,4.9245,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:30+00:00,188,75.9601,5.6924,4.896,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:31+00:00,189,75.792,5.742,4.8999,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:32+00:00,190,75.6653,5.6597,4.586,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:33+00:00,191,75.8667,5.6197,4.5069,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:34+00:00,192,76.6409,5.5987,4.6062,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:35+00:00,193,76.9961,5.8072,5.0907,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:36+00:00,194,77.8955,5.5954,4.9896,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:37+00:00,195,78.9224,5.6578,4.9314,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:38+00:00,196,80.1798,5.7107,4.8572,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:39+00:00,197,75.5984,5.9531,4.9713,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:40+00:00,198,77.2275,5.6555,4.5478,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:41+00:00,199,75.7437,5.4519,4.4038,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:42+00:00,200,75.2975,5.6173,4.5774,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:43+00:00,201,76.8278,5.5702,4.738,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:44+00:00,202,76.5794,5.2686,4.7934,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:45+00:00,203,77.7274,5.036,4.4064,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:46+00:00,204,77.6325,5.1353,4.3894,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:47+00:00,205,75.6035,4.7136,4.6937,FAILURE
compressor,compressor-0123,failure,2026-01-01T06:50:48+00:00,206,73.6549,4.4395,4.8064,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:50:49+00:00,0,52.8396,8.179,1.5959,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:50+00:00,1,53.3206,8.2137,1.6589,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:51+00:00,2,52.7193,8.3329,1.5915,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:52+00:00,3,53.3045,8.2651,1.61,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:53+00:00,4,54.4201,8.3019,1.6191,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:54+00:00,5,54.684,8.4348,1.7504,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:55+00:00,6,54.5118,8.3303,1.6799,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:56+00:00,7,54.5434,8.2516,1.7516,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:57+00:00,8,53.2609,8.1483,1.6601,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:58+00:00,9,52.6607,8.2496,1.6955,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:50:59+00:00,10,53.8219,8.1577,1.6255,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:00+00:00,11,53.6934,8.1235,1.6262,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:01+00:00,12,53.0199,8.2035,1.3828,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:02+00:00,13,53.2673,8.237,1.2891,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:03+00:00,14,52.3816,8.0214,1.2118,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:04+00:00,15,52.812,7.9299,1.3767,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:05+00:00,16,52.5477,7.9453,1.4447,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:06+00:00,17,52.4656,8.083,1.2622,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:07+00:00,18,53.0398,8.1698,1.2736,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:08+00:00,19,51.4028,8.2286,1.2603,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:09+00:00,20,51.4367,8.0943,1.2446,NORMAL
compressor,compressor-0124,failure,2026-01-01T06:51:10+00:00,21,50.1836,8.1487,1.2948,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:11+00:00,22,50.3371,8.2083,1.4743,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:12+00:00,23,51.7486,7.9495,1.6284,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:13+00:00,24,52.6588,7.8402,1.8348,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:14+00:00,25,51.0731,7.8896,1.9263,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:15+00:00,26,51.9818,7.678,1.782,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:16+00:00,27,51.0634,7.7309,1.9207,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:17+00:00,28,50.9201,7.8849,1.7825,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:18+00:00,29,52.4484,8.1102,2.1153,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:19+00:00,30,51.3161,8.168,2.2115,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:20+00:00,31,52.8977,8.0422,2.0299,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:21+00:00,32,54.1701,7.9365,1.9942,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:22+00:00,33,54.0873,7.8615,2.1203,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:23+00:00,34,55.1338,7.9758,2.256,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:24+00:00,35,54.2819,7.7219,2.1326,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:25+00:00,36,57.0713,7.5905,2.2588,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:26+00:00,37,59.3362,7.4847,2.2502,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:27+00:00,38,60.5003,7.6314,2.1476,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:28+00:00,39,59.9306,7.8511,2.2657,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:29+00:00,40,59.9562,7.69,1.99,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:30+00:00,41,60.2922,7.7994,2.0544,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:31+00:00,42,59.1492,7.5313,1.8559,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:32+00:00,43,59.0489,7.4489,1.9427,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:33+00:00,44,60.5274,7.3093,1.5841,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:34+00:00,45,60.2541,7.1745,1.7858,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:35+00:00,46,58.8431,7.0655,1.9532,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:36+00:00,47,58.7267,7.2336,2.0227,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:37+00:00,48,57.7472,7.5037,1.9654,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:38+00:00,49,57.9004,7.0681,1.9317,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:39+00:00,50,56.8101,6.9037,2.1146,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:40+00:00,51,56.9064,7.1036,2.1752,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:41+00:00,52,57.7133,7.2126,2.132,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:42+00:00,53,57.2338,7.2179,2.2203,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:43+00:00,54,58.1956,7.2304,2.2792,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:44+00:00,55,57.319,7.044,2.3513,DEGRADATION
compressor,compressor-0124,failure,2026-01-01T06:51:45+00:00,56,55.2026,7.024,2.3486,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:46+00:00,57,55.2274,7.3948,2.3026,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:47+00:00,58,55.267,7.2879,2.3723,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:48+00:00,59,55.6321,7.4989,2.4179,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:49+00:00,60,60.0357,7.5836,2.5148,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:50+00:00,61,61.7524,7.2777,2.6452,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:51+00:00,62,61.3113,7.5071,2.9346,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:52+00:00,63,61.8582,7.0953,2.9273,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:53+00:00,64,62.2856,7.0713,3.0189,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:54+00:00,65,61.0894,7.1641,3.3464,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:55+00:00,66,59.9036,7.5696,3.3864,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:56+00:00,67,60.5381,8.3409,3.362,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:57+00:00,68,58.9803,7.9244,3.4963,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:58+00:00,69,56.2164,7.8339,3.4327,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:51:59+00:00,70,57.9295,7.6914,3.1576,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:00+00:00,71,58.1856,7.5303,2.745,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:01+00:00,72,59.3659,7.2233,3.1644,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:02+00:00,73,60.376,7.382,3.2853,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:03+00:00,74,60.6622,7.0484,3.2919,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:04+00:00,75,61.1964,7.225,3.1916,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:05+00:00,76,61.6672,7.2102,3.0271,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:06+00:00,77,62.5037,7.1527,2.9254,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:07+00:00,78,61.736,7.1311,2.9945,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:08+00:00,79,60.4224,6.4205,2.8118,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:09+00:00,80,61.8517,6.1041,3.1961,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:10+00:00,81,61.3683,6.0761,2.8553,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:11+00:00,82,62.6034,6.0306,2.6804,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:12+00:00,83,62.9233,6.2277,2.8012,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:13+00:00,84,65.7665,5.9971,2.997,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:14+00:00,85,65.1693,6.3291,3.1243,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:15+00:00,86,63.4576,6.6654,3.1635,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:16+00:00,87,62.6363,6.7689,3.0797,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:17+00:00,88,64.4492,6.6714,2.9968,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:18+00:00,89,66.5897,6.8588,3.1249,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:19+00:00,90,64.5326,6.9173,3.1098,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:20+00:00,91,65.1165,6.8753,3.2082,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:21+00:00,92,62.4274,6.871,3.4075,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:22+00:00,93,64.5439,6.4726,3.2658,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:23+00:00,94,66.1426,6.7598,3.2567,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:24+00:00,95,67.8939,6.9772,3.6663,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:25+00:00,96,66.3829,6.9694,3.4193,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:26+00:00,97,67.0102,6.8613,3.9757,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:27+00:00,98,67.8413,6.5814,3.6505,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:28+00:00,99,71.0539,6.6455,3.3708,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:29+00:00,100,74.1954,7.269,3.8086,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:30+00:00,101,75.2004,6.6851,4.1452,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:31+00:00,102,71.7996,6.6754,4.1332,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:32+00:00,103,71.3839,6.5035,4.1178,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:33+00:00,104,72.4867,6.4018,3.496,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:34+00:00,105,75.0757,6.4176,3.0066,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:35+00:00,106,75.2273,6.1824,3.2597,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:36+00:00,107,74.3163,6.3715,3.6907,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:37+00:00,108,72.6075,6.2321,3.2912,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:38+00:00,109,70.7776,6.4656,3.3078,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:39+00:00,110,70.3056,6.3048,3.8929,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:40+00:00,111,69.3856,6.2786,3.9256,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:41+00:00,112,72.7352,6.1658,4.0553,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:42+00:00,113,73.0322,6.1474,3.7272,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:43+00:00,114,69.9776,5.854,3.9118,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:44+00:00,115,69.5312,5.6392,3.5937,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:45+00:00,116,68.7867,5.3463,3.8769,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:46+00:00,117,67.3289,5.2592,4.0867,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:47+00:00,118,70.1269,5.3323,3.652,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:48+00:00,119,71.2451,5.4392,3.949,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:49+00:00,120,71.3407,5.3324,4.359,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:50+00:00,121,68.4791,5.4467,4.6802,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:51+00:00,122,70.7401,5.0727,4.7166,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:52+00:00,123,71.3377,5.0635,4.6414,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:53+00:00,124,70.7088,5.1461,4.7134,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:54+00:00,125,73.2528,5.3999,4.3665,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:55+00:00,126,71.6823,5.8085,4.2335,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:56+00:00,127,71.0632,5.7302,5.0551,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:57+00:00,128,71.9975,5.4188,5.1568,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:58+00:00,129,73.8097,5.3169,5.0744,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:52:59+00:00,130,73.1996,5.3901,4.918,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:00+00:00,131,72.5705,5.3795,4.7472,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:01+00:00,132,74.9472,4.9817,4.3601,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:02+00:00,133,79.3545,5.2685,4.7516,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:03+00:00,134,78.5657,5.1388,4.8082,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:04+00:00,135,76.8976,5.2814,4.7442,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:05+00:00,136,77.0954,5.3382,4.574,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:06+00:00,137,81.599,5.6826,4.5774,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:07+00:00,138,80.3835,5.3509,4.3374,FAILURE
compressor,compressor-0124,failure,2026-01-01T06:53:08+00:00,139,78.0605,5.24,3.9469,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:53:09+00:00,0,53.3394,8.3526,1.5092,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:10+00:00,1,53.3827,8.4292,1.6578,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:11+00:00,2,52.0856,8.348,1.78,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:12+00:00,3,52.6582,8.3694,1.7825,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:13+00:00,4,52.6454,8.5658,1.8028,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:14+00:00,5,51.9393,8.5838,1.5713,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:15+00:00,6,51.9259,8.6762,1.6332,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:16+00:00,7,53.8039,8.5879,1.4372,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:17+00:00,8,54.0015,8.6659,1.3234,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:18+00:00,9,52.7988,8.342,1.115,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:19+00:00,10,53.8293,8.2118,1.1752,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:20+00:00,11,53.8892,8.1929,1.1947,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:21+00:00,12,53.3986,8.3185,1.2368,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:22+00:00,13,53.3218,8.3828,1.3504,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:23+00:00,14,53.6777,8.0917,1.3946,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:24+00:00,15,52.0744,8.1226,1.2465,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:25+00:00,16,52.0651,7.9269,1.3816,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:26+00:00,17,52.7382,7.8395,1.3112,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:27+00:00,18,51.5717,7.9365,1.2423,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:28+00:00,19,50.3669,8.0405,1.339,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:29+00:00,20,51.1824,7.8346,1.4598,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:30+00:00,21,50.2011,7.697,1.2865,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:31+00:00,22,50.8788,7.8872,1.4787,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:32+00:00,23,50.7398,7.8243,1.4548,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:33+00:00,24,51.3012,7.8334,1.4767,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:34+00:00,25,50.7487,7.871,1.3837,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:35+00:00,26,51.9221,7.7658,1.489,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:36+00:00,27,51.1081,7.9526,1.3685,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:37+00:00,28,52.0675,8.0843,1.7233,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:38+00:00,29,51.4146,8.0152,1.9821,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:39+00:00,30,51.3637,8.0339,1.8742,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:40+00:00,31,50.6985,7.9436,2.0048,NORMAL
