machine_type,session_id,scenario,timestamp,step,temperature,vibration,rpm,state
motor,motor-0117,degrading,2026-01-01T06:25:00+00:00,194,58.4343,2.2327,1686.868,DEGRADATION
motor,motor-0117,degrading,2026-01-01T06:25:01+00:00,195,58.3122,2.2891,1712.8255,DEGRADATION
motor,motor-0117,degrading,2026-01-01T06:25:02+00:00,196,58.5677,2.4151,1729.0674,DEGRADATION
motor,motor-0117,degrading,2026-01-01T06:25:03+00:00,197,59.0364,2.6676,1725.815,DEGRADATION
motor,motor-0117,degrading,2026-01-01T06:25:04+00:00,198,60.9349,2.8365,1732.3917,DEGRADATION
motor,motor-0117,degrading,2026-01-01T06:25:05+00:00,199,59.6899,2.4375,1723.491,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:06+00:00,0,54.8282,1.6807,1779.2321,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:07+00:00,1,54.7939,1.6787,1796.7365,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:08+00:00,2,54.7927,1.8381,1794.4178,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:09+00:00,3,56.3887,1.6965,1789.0866,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:10+00:00,4,56.2687,1.8152,1790.8996,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:11+00:00,5,56.2146,1.6878,1794.6537,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:12+00:00,6,55.802,1.6722,1797.937,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:13+00:00,7,56.7871,1.6914,1820.3446,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:14+00:00,8,56.3436,1.7421,1819.1873,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:15+00:00,9,55.463,1.6286,1822.3279,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:16+00:00,10,56.9464,1.5849,1807.1292,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:17+00:00,11,56.1105,1.6204,1787.9546,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:18+00:00,12,56.5389,1.6217,1792.0109,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:19+00:00,13,56.0996,1.5411,1795.3894,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:20+00:00,14,55.7919,1.4494,1794.7404,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:21+00:00,15,55.9131,1.6004,1779.3427,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:22+00:00,16,55.1448,1.6314,1774.8925,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:23+00:00,17,55.1695,1.7239,1785.6437,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:24+00:00,18,54.8862,1.8657,1804.7498,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:25+00:00,19,55.895,1.6804,1777.2297,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:26+00:00,20,54.8632,1.7486,1765.0571,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:27+00:00,21,53.9166,1.4982,1771.3178,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:28+00:00,22,53.5584,1.4101,1787.3192,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:29+00:00,23,54.0805,1.4752,1772.0666,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:30+00:00,24,54.4001,1.4303,1775.8629,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:31+00:00,25,54.4083,1.2781,1769.372,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:32+00:00,26,54.147,1.3907,1786.7457,NORMAL
motor,motor-0118,failure,2026-01-01T06:25:33+00:00,27,53.6252,1.5279,1775.5702,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:34+00:00,28,54.1983,1.7206,1800.0133,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:35+00:00,29,54.7025,1.7242,1787.26,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:36+00:00,30,55.9576,1.9081,1790.9942,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:37+00:00,31,54.9642,1.7883,1783.1634,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:38+00:00,32,56.5962,1.8778,1778.3934,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:39+00:00,33,57.7873,1.7205,1786.0223,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:40+00:00,34,58.1896,1.7534,1753.2759,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:41+00:00,35,59.359,1.7384,1773.9314,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:42+00:00,36,59.1082,1.901,1786.3698,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:43+00:00,37,59.6551,1.9322,1779.0701,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:44+00:00,38,58.7414,2.1651,1775.7843,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:45+00:00,39,59.1138,2.187,1811.4535,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:46+00:00,40,59.2452,2.1854,1774.1593,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:47+00:00,41,57.0421,2.0637,1752.9638,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:48+00:00,42,56.4101,2.189,1761.8852,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:49+00:00,43,58.0099,2.1716,1747.7321,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:50+00:00,44,57.7981,2.2964,1726.9356,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:51+00:00,45,57.092,2.3149,1729.1515,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:52+00:00,46,58.3529,2.2232,1719.5552,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:53+00:00,47,58.6531,2.2439,1724.5063,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:54+00:00,48,59.1553,2.2448,1724.5211,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:55+00:00,49,58.6002,2.2331,1722.6408,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:56+00:00,50,58.3137,2.3333,1705.8012,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:57+00:00,51,57.6806,2.1895,1688.7359,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:58+00:00,52,58.2056,2.3798,1692.4403,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:25:59+00:00,53,56.9929,2.3025,1697.5105,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:00+00:00,54,57.7299,2.3847,1714.2685,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:01+00:00,55,57.6106,2.2848,1707.4511,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:02+00:00,56,55.8983,2.2421,1685.8995,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:03+00:00,57,56.1513,2.1729,1677.9906,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:04+00:00,58,57.3312,2.2773,1726.8591,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:05+00:00,59,58.8898,2.4141,1718.8107,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:06+00:00,60,60.2141,2.7949,1692.3467,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:07+00:00,61,60.2039,2.8907,1677.6029,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:08+00:00,62,61.1441,3.016,1676.2633,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:09+00:00,63,61.1496,2.8933,1667.1639,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:10+00:00,64,62.9432,3.0366,1684.3194,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:11+00:00,65,62.8961,3.0823,1687.6841,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:12+00:00,66,61.9613,3.2051,1692.4032,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:13+00:00,67,62.575,3.0406,1680.8338,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:14+00:00,68,62.9098,2.9681,1651.4202,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:15+00:00,69,64.364,2.682,1677.8393,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:16+00:00,70,62.9934,2.7307,1668.8011,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:17+00:00,71,63.5776,2.8419,1689.6682,DEGRADATION
motor,motor-0118,failure,2026-01-01T06:26:18+00:00,72,62.5929,2.6701,1694.5981,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:19+00:00,73,63.4446,2.6544,1654.696,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:20+00:00,74,60.9299,2.9355,1652.8215,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:21+00:00,75,60.6378,2.8963,1651.6545,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:22+00:00,76,63.3472,2.8989,1715.6419,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:23+00:00,77,60.0656,2.8305,1726.4098,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:24+00:00,78,60.4682,2.8608,1720.9035,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:25+00:00,79,60.8736,2.7741,1727.2267,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:26+00:00,80,60.9101,2.7361,1640.0019,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:27+00:00,81,60.4493,2.8359,1661.1945,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:28+00:00,82,62.5853,2.6491,1635.0405,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:29+00:00,83,63.0711,3.2094,1654.8871,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:30+00:00,84,60.9853,3.0033,1674.0735,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:31+00:00,85,60.84,2.9827,1672.5785,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:32+00:00,86,62.9876,2.9787,1672.3979,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:33+00:00,87,61.1254,2.8026,1639.4213,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:34+00:00,88,63.6554,3.0373,1667.1666,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:35+00:00,89,63.1516,3.2477,1693.7554,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:36+00:00,90,62.3986,3.4731,1717.6696,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:37+00:00,91,59.4117,3.1249,1700.1284,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:38+00:00,92,59.2377,3.4282,1680.5348,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:39+00:00,93,61.4142,3.4728,1686.8911,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:40+00:00,94,61.3946,3.7366,1662.5933,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:41+00:00,95,62.407,3.7439,1685.3617,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:42+00:00,96,60.8145,3.2136,1686.3121,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:43+00:00,97,63.5113,3.2013,1646.0527,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:44+00:00,98,61.8978,3.3297,1623.0342,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:45+00:00,99,60.446,3.4115,1596.0489,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:46+00:00,100,59.3848,3.6545,1590.0139,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:47+00:00,101,60.3189,3.7084,1565.8438,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:48+00:00,102,64.4414,3.4327,1546.743,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:49+00:00,103,65.9041,3.2245,1542.0212,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:50+00:00,104,65.8282,2.9782,1537.7956,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:51+00:00,105,65.5268,2.9485,1511.0419,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:52+00:00,106,66.373,2.7081,1541.4637,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:53+00:00,107,64.7397,3.395,1553.1223,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:54+00:00,108,69.1431,3.604,1577.5779,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:55+00:00,109,69.4347,3.7904,1570.2243,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:56+00:00,110,70.8824,3.5777,1560.9925,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:57+00:00,111,68.0262,3.524,1580.5194,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:58+00:00,112,68.2874,4.084,1606.5092,FAILURE
motor,motor-0118,failure,2026-01-01T06:26:59+00:00,113,68.2847,4.1115,1656.8753,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:00+00:00,114,64.325,3.8658,1659.5113,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:01+00:00,115,66.0918,4.3679,1684.8221,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:02+00:00,116,65.1268,4.3392,1626.1625,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:03+00:00,117,66.274,3.9703,1612.545,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:04+00:00,118,65.5234,4.2913,1669.076,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:05+00:00,119,68.887,4.333,1684.2013,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:06+00:00,120,70.0512,4.2175,1650.0213,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:07+00:00,121,71.3054,4.3136,1637.6618,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:08+00:00,122,67.6544,4.125,1602.761,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:09+00:00,123,64.4156,4.3551,1585.0562,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:10+00:00,124,65.0661,4.2197,1574.5504,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:11+00:00,125,67.293,4.3862,1517.2641,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:12+00:00,126,68.3829,4.597,1546.4047,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:13+00:00,127,69.9877,3.8457,1512.9511,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:14+00:00,128,68.6815,3.6865,1516.9477,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:15+00:00,129,67.6051,3.6142,1560.7476,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:16+00:00,130,68.9333,3.9876,1533.4938,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:17+00:00,131,71.5398,4.2567,1549.0971,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:18+00:00,132,69.0124,4.2575,1572.2044,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:19+00:00,133,68.9164,4.0083,1599.3989,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:20+00:00,134,67.0712,4.08,1576.427,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:21+00:00,135,67.4613,4.2522,1562.0917,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:22+00:00,136,68.055,3.975,1574.5136,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:23+00:00,137,68.965,4.1067,1590.2342,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:24+00:00,138,70.1313,4.1955,1591.079,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:25+00:00,139,70.3099,4.4218,1554.5645,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:26+00:00,140,70.9472,4.6275,1572.131,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:27+00:00,141,71.3022,4.5637,1570.2094,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:28+00:00,142,72.4888,4.2406,1537.715,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:29+00:00,143,72.2699,4.4154,1537.056,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:30+00:00,144,75.2606,4.4382,1567.6872,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:31+00:00,145,75.7326,4.4881,1563.1722,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:32+00:00,146,73.8608,4.6166,1540.8631,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:33+00:00,147,72.7941,4.5076,1525.7626,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:34+00:00,148,73.2735,4.5868,1506.9359,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:35+00:00,149,74.3671,4.4786,1489.2487,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:36+00:00,150,72.2327,4.5065,1528.8359,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:37+00:00,151,72.8566,4.5189,1525.3977,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:38+00:00,152,70.1743,4.6364,1551.4435,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:39+00:00,153,69.6428,4.6743,1526.9863,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:40+00:00,154,69.6199,4.7809,1528.4975,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:41+00:00,155,69.9068,4.2474,1536.8445,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:42+00:00,156,70.7492,4.2795,1526.0793,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:43+00:00,157,70.8609,4.2315,1534.303,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:44+00:00,158,70.3508,4.4792,1534.3633,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:45+00:00,159,71.2399,4.7417,1519.8136,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:46+00:00,160,73.3012,4.943,1490.217,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:47+00:00,161,72.9815,5.1052,1505.5229,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:48+00:00,162,71.8365,4.9722,1522.7541,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:49+00:00,163,72.5496,4.7887,1551.5054,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:50+00:00,164,73.0857,5.1509,1542.5915,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:51+00:00,165,74.491,5.5233,1502.9539,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:52+00:00,166,76.3999,5.3386,1481.756,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:53+00:00,167,75.9798,5.242,1455.299,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:54+00:00,168,74.7584,5.4151,1447.8751,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:55+00:00,169,75.9379,5.3325,1487.9868,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:56+00:00,170,75.337,5.603,1498.2337,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:57+00:00,171,77.0487,5.292,1485.2727,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:58+00:00,172,77.1678,5.4992,1492.7361,FAILURE
motor,motor-0118,failure,2026-01-01T06:27:59+00:00,173,77.9908,5.0387,1433.2434,FAILURE
motor,motor-0118,failure,2026-01-01T06:28:00+00:00,174,77.0247,5.1394,1443.2309,FAILURE
motor,motor-0118,failure,2026-01-01T06:28:01+00:00,175,76.167,5.1333,1469.1346,FAILURE
motor,motor-0118,failure,2026-01-01T06:28:02+00:00,176,74.0182,4.6904,1456.0472,FAILURE
motor,motor-0118,failure,2026-01-01T06:28:03+00:00,177,75.5415,4.7959,1431.7065,FAILURE
motor,motor-0118,failure,2026-01-01T06:28:04+00:00,178,74.5393,4.6692,1432.8097,FAILURE
motor,motor-0119,failure,2026-01-01T06:28:05+00:00,0,54.7418,1.3953,1807.5228,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:06+00:00,1,54.8893,1.416,1804.0803,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:07+00:00,2,54.3908,1.322,1812.3239,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:08+00:00,3,54.3007,1.437,1829.2638,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:09+00:00,4,55.6,1.4974,1837.7912,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:10+00:00,5,55.6294,1.7004,1845.9667,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:11+00:00,6,55.1994,1.6152,1851.3433,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:12+00:00,7,55.9016,1.7042,1823.2185,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:13+00:00,8,55.9048,1.6801,1791.0258,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:14+00:00,9,55.8611,1.7261,1805.5272,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:15+00:00,10,56.5278,1.7397,1817.7272,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:16+00:00,11,56.5495,1.6771,1814.0373,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:17+00:00,12,56.8769,1.6236,1818.1176,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:18+00:00,13,56.2453,1.6092,1783.7864,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:19+00:00,14,56.0165,1.5469,1763.1067,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:20+00:00,15,56.5176,1.5363,1759.8955,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:21+00:00,16,54.9276,1.6337,1766.8924,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:22+00:00,17,54.1476,1.4489,1773.6452,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:23+00:00,18,54.4885,1.3716,1785.4765,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:24+00:00,19,54.4493,1.1793,1789.6795,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:25+00:00,20,53.6907,1.1994,1801.5581,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:26+00:00,21,53.5481,1.4328,1827.8376,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:27+00:00,22,53.488,1.4312,1814.6726,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:28+00:00,23,53.7837,1.4009,1810.8691,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:29+00:00,24,53.0694,1.3187,1801.1955,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:30+00:00,25,53.9152,1.3944,1817.863,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:31+00:00,26,54.1679,1.4431,1805.5356,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:32+00:00,27,54.3669,1.5318,1813.1282,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:33+00:00,28,55.3053,1.4681,1827.8993,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:34+00:00,29,54.9649,1.4551,1837.9236,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:35+00:00,30,55.2035,1.3403,1837.4627,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:36+00:00,31,55.2367,1.3032,1835.3145,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:37+00:00,32,55.3663,1.6087,1837.4313,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:38+00:00,33,54.9784,1.6575,1838.022,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:39+00:00,34,56.1211,1.5553,1830.8999,NORMAL
motor,motor-0119,failure,2026-01-01T06:28:40+00:00,35,55.6766,1.7771,1811.8018,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:41+00:00,36,56.9552,1.813,1837.4767,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:42+00:00,37,56.8358,1.8602,1819.1241,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:43+00:00,38,56.3835,1.7614,1816.8002,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:44+00:00,39,56.7777,1.6379,1825.3125,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:45+00:00,40,55.8214,1.7358,1827.7691,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:46+00:00,41,55.7572,1.7947,1818.0426,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:47+00:00,42,56.9265,1.7154,1811.1619,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:48+00:00,43,56.7956,1.7371,1815.8051,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:49+00:00,44,58.2211,1.494,1795.089,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:50+00:00,45,56.8698,1.5222,1793.301,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:51+00:00,46,54.9386,1.7439,1788.727,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:52+00:00,47,54.5357,1.755,1774.9183,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:53+00:00,48,54.6613,1.5817,1759.3651,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:54+00:00,49,55.894,1.7944,1757.5104,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:55+00:00,50,56.4487,1.7701,1761.0529,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:56+00:00,51,57.0798,1.8175,1760.6591,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:57+00:00,52,56.5641,1.8617,1750.2231,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:58+00:00,53,55.9176,2.0519,1762.7715,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:28:59+00:00,54,55.7946,2.153,1774.7858,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:00+00:00,55,56.7063,2.3417,1748.9914,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:01+00:00,56,57.1731,2.381,1744.0863,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:02+00:00,57,56.46,2.7293,1783.4226,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:03+00:00,58,57.8256,2.561,1775.51,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:04+00:00,59,58.3591,2.5958,1770.6984,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:05+00:00,60,59.7744,2.601,1778.5572,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:06+00:00,61,61.6352,2.3,1781.118,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:07+00:00,62,61.8502,2.269,1762.4503,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:08+00:00,63,61.1931,2.2608,1737.8227,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:09+00:00,64,60.596,2.2279,1749.8556,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:10+00:00,65,60.6514,2.365,1755.9059,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:11+00:00,66,61.144,2.1688,1730.733,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:12+00:00,67,61.9583,2.4018,1731.5259,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:13+00:00,68,61.7462,2.1712,1724.5474,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:14+00:00,69,61.5789,2.2273,1720.5536,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:15+00:00,70,60.8053,2.3043,1725.4516,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:16+00:00,71,59.5141,2.2923,1724.0366,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:17+00:00,72,59.3633,2.334,1706.011,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:18+00:00,73,58.7657,2.3871,1719.4449,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:19+00:00,74,61.2461,2.3103,1708.1229,DEGRADATION
motor,motor-0119,failure,2026-01-01T06:29:20+00:00,75,61.3078,2.576,1726.2693,DEGRADATION
